Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
CHE      1955-1959        0            217286.61       228574.28       445860.89
CHE      1955-1959      1-4            822841.91       861251.01      1684092.92
CHE      1955-1959      5-9           1018359.41      1064793.84      2083153.25
CHE      1955-1959     10-14          1006199.61      1051102.49      2057302.10
CHE      1955-1959     15-19           875085.25       865190.99      1740276.24
CHE      1955-1959     20-24           976394.03       928295.41      1904689.44
CHE      1955-1959     25-29           957344.88       935275.83      1892620.71
CHE      1955-1959     30-34           932379.89       897064.36      1829444.25
CHE      1955-1959     35-39           880985.30       842918.10      1723903.40
CHE      1955-1959     40-44           842415.95       803822.43      1646238.38
CHE      1955-1959     45-49           909356.01       854015.36      1763371.37
CHE      1955-1959     50-54           872401.87       793342.62      1665744.50
CHE      1955-1959     55-59           792976.62       679352.19      1472328.81
CHE      1955-1959     60-64           666939.10       542198.89      1209137.99
CHE      1955-1959     65-69           539030.08       416718.66       955748.74
CHE      1955-1959     70-74           420897.14       314345.84       735242.98
CHE      1955-1959     75-79           293149.49       203570.38       496719.86
CHE      1955-1959     80-84           157839.83        99748.99       257588.82
CHE      1955-1959     85-89            54181.46        30108.47        84289.93
CHE      1955-1959     90-94            12547.33         5642.50        18189.83
CHE      1955-1959     95-99             1498.17          571.33         2069.50
CHE      1955-1959    100-104              59.67           43.00          102.67
CHE      1955-1959    105-109               0.00            0.17            0.17
CHE      1955-1959    110+                  0.00            0.00            0.00
CHE      1960-1964        0            245065.35       255394.62       500459.97
CHE      1960-1964      1-4            904770.68       943438.12      1848208.81
CHE      1960-1964      5-9           1051286.48      1092653.33      2143939.81
CHE      1960-1964     10-14          1083563.48      1119502.27      2203065.75
CHE      1960-1964     15-19          1134489.56      1159656.95      2294146.51
CHE      1960-1964     20-24          1055407.60      1063297.33      2118704.92
CHE      1960-1964     25-29          1006723.83      1016376.64      2023100.47
CHE      1960-1964     30-34           978277.74       952002.83      1930280.57
CHE      1960-1964     35-39           956222.80       896788.07      1853010.87
CHE      1960-1964     40-44           872406.65       833467.47      1705874.12
CHE      1960-1964     45-49           839095.34       802846.82      1641942.16
CHE      1960-1964     50-54           900590.57       832236.50      1732827.07
CHE      1960-1964     55-59           849917.40       747130.85      1597048.25
CHE      1960-1964     60-64           757558.71       617382.26      1374940.98
CHE      1960-1964     65-69           614659.66       467223.81      1081883.46
CHE      1960-1964     70-74           467299.01       332502.89       799801.90
CHE      1960-1964     75-79           324327.52       219744.13       544071.65
CHE      1960-1964     80-84           185385.93       114893.71       300279.64
CHE      1960-1964     85-89            71710.87        40068.49       111779.36
CHE      1960-1964     90-94            15769.00         7291.39        23060.39
CHE      1960-1964     95-99             1986.67          782.83         2769.50
CHE      1960-1964    100-104             123.17           45.00          168.17
CHE      1960-1964    105-109               3.33            3.33            6.67
CHE      1960-1964    110+                  0.00            0.00            0.00
CHE      1965-1969        0            257769.65       270707.88       528477.53
CHE      1965-1969      1-4           1020287.52      1066689.22      2086976.74
CHE      1965-1969      5-9           1160114.37      1207398.37      2367512.74
CHE      1965-1969     10-14          1091117.74      1129500.64      2220618.38
CHE      1965-1969     15-19          1165902.72      1190063.62      2355966.34
CHE      1965-1969     20-24          1233973.22      1261082.90      2495056.12
CHE      1965-1969     25-29          1108217.43      1141719.61      2249937.04
CHE      1965-1969     30-34          1030450.72      1056270.43      2086721.15
CHE      1965-1969     35-39           993972.04       971929.21      1965901.25
CHE      1965-1969     40-44           965267.65       913334.71      1878602.37
CHE      1965-1969     45-49           871932.64       834636.46      1706569.10
CHE      1965-1969     50-54           830882.25       785318.31      1616200.55
CHE      1965-1969     55-59           880564.95       788693.75      1669258.70
CHE      1965-1969     60-64           815841.38       684099.70      1499941.08
CHE      1965-1969     65-69           704242.16       535707.41      1239949.57
CHE      1965-1969     70-74           538198.76       373838.44       912037.21
CHE      1965-1969     75-79           366271.28       232869.32       599140.61
CHE      1965-1969     80-84           209371.44       124864.17       334235.61
CHE      1965-1969     85-89            87540.22        46924.86       134465.08
CHE      1965-1969     90-94            21483.56         9902.16        31385.72
CHE      1965-1969     95-99             2657.11          993.02         3650.12
CHE      1965-1969    100-104             164.33           49.33          213.67
CHE      1965-1969    105-109               3.00            2.83            5.83
CHE      1965-1969    110+                  0.00            0.00            0.00
CHE      1970-1974        0            221157.75       233107.09       454264.84
