Age-standardized death rates (period 5x1), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
HKG        1997           0.004441        0.007544        0.005829        0.008288        0.013570        0.010499
HKG        1998           0.004466        0.007561        0.005879        0.008293        0.013596        0.010538
HKG        1999           0.004389        0.007295        0.005731        0.008165        0.013209        0.010327
HKG        2000           0.004199        0.007132        0.005538        0.007860        0.012958        0.010042
HKG        2001           0.003941        0.006995        0.005293        0.007313        0.012594        0.009515
HKG        2002           0.003852        0.006870        0.005153        0.007202        0.012344        0.009323
HKG        2003           0.004018        0.006984        0.005371        0.007571        0.012630        0.009769
HKG        2004           0.003885        0.006847        0.005201        0.007307        0.012431        0.009478
HKG        2005           0.003923        0.006780        0.005204        0.007464        0.012396        0.009582
HKG        2006           0.003632        0.006331        0.004848        0.006824        0.011521        0.008851
HKG        2007           0.003580        0.006474        0.004878        0.006762        0.011815        0.008934
HKG        2008           0.003725        0.006477        0.004966        0.007073        0.011870        0.009152
HKG        2009           0.003531        0.006098        0.004709        0.006640        0.011095        0.008612
HKG        2010           0.003458        0.006075        0.004643        0.006532        0.011060        0.008514
HKG        2011           0.003298        0.005830        0.004459        0.006212        0.010657        0.008176
HKG        2012           0.003293        0.005780        0.004428        0.006201        0.010605        0.008148
HKG        2013           0.003144        0.005531        0.004221        0.005882        0.010095        0.007728
HKG        2014           0.003147        0.005484        0.004205        0.005908        0.010025        0.007725
HKG        2015           0.003111        0.005360        0.004131        0.005815        0.009801        0.007576
HKG        2016           0.003015        0.005347        0.004076        0.005588        0.009664        0.007401
HKG        2017           0.002919        0.005083        0.003909        0.005381        0.009172        0.007076
HKG        2018           0.002789        0.004931        0.003776        0.005141        0.008917        0.006848
HKG        2019           0.002778        0.004897        0.003754        0.005112        0.008788        0.006778
HKG        2020           0.002788        0.004881        0.003747        0.005159        0.008744        0.006781
HKG        2021           0.002732        0.004739        0.003656        0.005037        0.008512        0.006616
HKG        2022           0.003144        0.005667        0.004296        0.005881        0.010348        0.007896
HKG        2023           0.002694        0.004694        0.003608        0.004955        0.008381        0.006513
HRV        2001           0.007327        0.012280        0.009426        0.013768        0.021130        0.016691
HRV        2002           0.007293        0.012501        0.009458        0.013823        0.021640        0.016874
HRV        2003           0.007580        0.012706        0.009766        0.014437        0.022150        0.017528
HRV        2004           0.006837        0.011764        0.008887        0.012971        0.020410        0.015889
HRV        2005           0.006972        0.011852        0.009078        0.013332        0.020659        0.016308
HRV        2006           0.006670        0.011283        0.008625        0.012747        0.019740        0.015533
HRV        2007           0.006820        0.011721        0.008868        0.013104        0.020502        0.016028
HRV        2008           0.006628        0.011333        0.008663        0.012699        0.019758        0.015573
HRV        2009           0.006519        0.010891        0.008418        0.012545        0.019086        0.015238
HRV        2010           0.006449        0.010531        0.008240        0.012326        0.018521        0.014905
