Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
CHE      1900-1909     95-99              301.54          194.28          495.82
CHE      1900-1909    100-104               3.21            2.41            5.62
CHE      1900-1909    105-109               0.00            0.00            0.00
CHE      1900-1909    110+                  0.00            0.00            0.00
CHE      1910-1919        0            379434.45       390382.34       769816.79
CHE      1910-1919      1-4           1521724.51      1545467.94      3067192.45
CHE      1910-1919      5-9           1961262.77      1972239.18      3933501.95
CHE      1910-1919     10-14          1942574.50      1925756.35      3868330.85
CHE      1910-1919     15-19          1844591.60      1794739.89      3639331.49
CHE      1910-1919     20-24          1678888.64      1594429.09      3273317.73
CHE      1910-1919     25-29          1539673.62      1468458.54      3008132.16
CHE      1910-1919     30-34          1450196.77      1411810.48      2862007.25
CHE      1910-1919     35-39          1365845.48      1336481.73      2702327.21
CHE      1910-1919     40-44          1223338.34      1189108.56      2412446.91
CHE      1910-1919     45-49          1075390.03      1017729.10      2093119.13
CHE      1910-1919     50-54           948171.33       860744.67      1808916.00
CHE      1910-1919     55-59           794526.17       689587.50      1484113.67
CHE      1910-1919     60-64           645326.50       532399.67      1177726.17
CHE      1910-1919     65-69           519921.17       410230.83       930152.00
CHE      1910-1919     70-74           374296.50       287425.00       661721.50
CHE      1910-1919     75-79           217151.00       162995.83       380146.83
CHE      1910-1919     80-84            94559.09        68856.33       163415.42
CHE      1910-1919     85-89            28160.67        19691.86        47852.54
CHE      1910-1919     90-94             5018.80         3000.08         8018.88
CHE      1910-1919     95-99              446.62          232.77          679.39
CHE      1910-1919    100-104               7.69            0.32            8.01
CHE      1910-1919    105-109               0.00            0.00            0.00
CHE      1910-1919    110+                  0.00            0.00            0.00
CHE      1920-1929        0            350242.79       362218.91       712461.69
CHE      1920-1929      1-4           1352841.20      1386589.51      2739430.71
CHE      1920-1929      5-9           1700303.35      1731434.85      3431738.21
CHE      1920-1929     10-14          1826483.74      1829700.04      3656183.78
CHE      1920-1929     15-19          1939168.18      1887990.98      3827159.16
CHE      1920-1929     20-24          1889414.28      1760873.93      3650288.21
CHE      1920-1929     25-29          1730968.71      1555037.19      3286005.90
CHE      1920-1929     30-34          1541201.87      1375283.15      2916485.03
CHE      1920-1929     35-39          1408560.28      1284514.68      2693074.96
CHE      1920-1929     40-44          1330900.97      1240400.49      2571301.47
CHE      1920-1929     45-49          1251702.21      1170003.81      2421706.02
CHE      1920-1929     50-54          1104763.26      1020160.40      2124923.66
CHE      1920-1929     55-59           941194.66       836770.94      1777965.60
CHE      1920-1929     60-64           780366.33       654775.17      1435141.50
CHE      1920-1929     65-69           590416.17       467702.00      1058118.17
CHE      1920-1929     70-74           400534.33       299793.00       700327.33
CHE      1920-1929     75-79           241233.67       170808.83       412042.50
CHE      1920-1929     80-84           114066.02        75924.05       189990.07
CHE      1920-1929     85-89            35729.64        22339.01        58068.65
CHE      1920-1929     90-94             6510.93         3878.00        10388.92
CHE      1920-1929     95-99              643.68          345.22          988.90
CHE      1920-1929    100-104               9.33            2.98           12.30
CHE      1920-1929    105-109               0.00            0.00            0.00
CHE      1920-1929    110+                  0.00            0.00            0.00
CHE      1930-1939        0            315980.11       328909.19       644889.30
CHE      1930-1939      1-4           1264695.54      1305195.73      2569891.27
CHE      1930-1939      5-9           1638079.39      1678503.40      3316582.79
CHE      1930-1939     10-14          1674796.39      1706637.24      3381433.63
CHE      1930-1939     15-19          1696178.02      1701379.96      3397557.97
CHE      1930-1939     20-24          1808119.41      1751990.86      3560110.28
CHE      1930-1939     25-29          1872277.63      1755981.88      3628259.51
CHE      1930-1939     30-34          1795566.81      1643563.44      3439130.25
CHE      1930-1939     35-39          1639207.05      1466093.99      3105301.04
CHE      1930-1939     40-44          1459083.34      1292765.13      2751848.47
CHE      1930-1939     45-49          1325933.13      1182117.89      2508051.02
CHE      1930-1939     50-54          1233988.89      1098370.06      2332358.95
CHE      1930-1939     55-59          1124398.67       988100.72      2112499.39
CHE      1930-1939     60-64           946806.03       813279.93      1760085.96
CHE      1930-1939     65-69           728618.48       592102.74      1320721.22
CHE      1930-1939     70-74           516293.83       389578.50       905872.33
CHE      1930-1939     75-79           301799.50       211988.00       513787.50
CHE      1930-1939     80-84           137087.64        87409.03       224496.67
CHE      1930-1939     85-89            44303.92        25582.41        69886.32
CHE      1930-1939     90-94             8894.85         4622.89        13517.74
CHE      1930-1939     95-99              965.78          412.96         1378.73
CHE      1930-1939    100-104              28.46            6.68           35.13
CHE      1930-1939    105-109               0.00            0.00            0.00
CHE      1930-1939    110+                  0.00            0.00            0.00
CHE      1940-1949        0            386217.54       403133.74       789351.28
CHE      1940-1949      1-4           1411400.38      1464682.14      2876082.52
CHE      1940-1949      5-9           1564241.49      1616449.52      3180691.01
CHE      1940-1949     10-14          1575614.53      1617500.76      3193115.29
CHE      1940-1949     15-19          1678907.26      1679960.76      3358868.02
CHE      1940-1949     20-24          1709380.68      1682150.69      3391531.37
CHE      1940-1949     25-29          1678909.32      1644326.05      3323235.37
CHE      1940-1949     30-34          1758607.82      1684975.42      3443583.24
CHE      1940-1949     35-39          1824609.77      1708543.77      3533153.54
CHE      1940-1949     40-44          1746895.60      1589147.00      3336042.59
CHE      1940-1949     45-49          1584598.22      1394074.15      2978672.37
CHE      1940-1949     50-54          1388807.29      1194592.78      2583400.07
CHE      1940-1949     55-59          1224363.89      1035026.54      2259390.43
CHE      1940-1949     60-64          1088530.35       911913.34      2000443.69
CHE      1940-1949     65-69           917001.02       741093.69      1658094.71
CHE      1940-1949     70-74           659656.25       506112.25      1165768.50
CHE      1940-1949     75-79           401998.73       281969.57       683968.30
